id,rate,score,title,neighborhood,price
rhHX96d7zEOd9eXeQ4jXiw,4,84,chinese,Excelsior,$
vjlSsIkTVcYcckbwOb5-7A,1,100,chinese,Financial District/South Beach,undefined
tr15WgMHIC_W2gqBpuk3-A,4,87,korean,Inner Sunset,$$
6n84qZivX5Ecgo4twvX5TQ,3.5,88,korean,Mission Bay,$$
C3o-rXY_jQ686sSAlouhCw,4,100,korean,Haight Ashbury,$
sIfO4yZJ9HWBS2xnVYm4ag,2,89,korean,Mission,$
yhOdQqSZpK7LmRlFzKnbYQ,3.5,90,italian,Pacific Heights,$$
VBjF2lqeHLRkAcuj41825w,3.5,92,italian,Nob Hill,$$
PuzyazSBBGgRngmRWtCouw,2.5,100,chinese,Inner Sunset,$
43Ca7h2QxO6so8IvRk91FQ,4,92,italian,Mission,$$$
dhTrfvdlpFE33USafJ3cjQ,3.5,80,italian,Financial District/South Beach,$$$
3DDpeVUO_s4UrAtjoEb5gQ,4,90,american,Outer Mission,$
ch6WIAsv-q1yJZ2STzGfGg,3,90,american,South of Market,$
o0SCABG4LGBKmIjiIB6WIQ,4,96,american,Inner Sunset,$
1toCkhuD0b57iFotMu3XEQ,4.5,96,american,Glen Park,$$$
s2noUNveNyXYZyVqXGjcNQ,3,92,american,Chinatown,$
I2Sxu_hRF4Gw8V8X29eT8A,2.5,83,american,Financial District/South Beach,$
uUWH7T9V0kyu-3nig_gatQ,4,92,latin,Marina,$$
NfZKuDovZOIbCLZJGt4m2w,3.5,71,latin,Financial District/South Beach,$
7e_4JNiYybBil61dNVHpog,3.5,88,thai,Mission,$$
CaeyFhvzI0CVsHRTxUnd8Q,4.5,94,thai,Nob Hill,$
3bG3JXuJHvejq3SUiij6jg,4,88,thai,Tenderloin,$
jAoKH55Wtq1rCa6jdNfbig,4,92,thai,Nob Hill,$
M3Qs_xtzTMnWriyxOqqnDg,4.5,81,thai,Portola,$
Ec4Lr71PxCnWjuI7NVnWOA,4,96,thai,Outer Richmond,$
TFbiAJ2AO8P5Q5HNis7sOw,3,96,thai,Haight Ashbury,$
xsG1SSVsm0YdL6-PaoKV_A,3.5,92,thai,Financial District/South Beach,$$
bbuirqZnTJ33WZx9sdii6A,3.5,87,thai,Mission,$
GcvOqnJDNPxmBfTy_SGVTw,2.5,94,thai,Mission,$
LDqA7rQ3fCmPWFymhIXXcQ,4,88,japanese,Inner Richmond,$$
m0l7ZrOIJWfMTS-R36Z5Ng,4.5,91,american,Marina,$$
O2y-CyIsJz8f_6f-MJuKIA,4,94,american,Tenderloin,$$
v1aUahwzM8CTeLA0O7J8ww,4,92,italian,Russian Hill,$$$
x1P8FikDw0WU78m-Hipu3w,3,78,italian,Excelsior,$$
uT8e6x2qzJFoZ9ndi-LLrQ,3.5,88,american,Bernal Heights,$$
E_7WX-JGYRm2jKEIQzIbAw,3.5,77,japanese,Financial District/South Beach,$
K9aoButJPQD15rbA5HZMqw,4,92,japanese,North Beach,$$
zjlwTVZOyCU8OzzUPEavQQ,4,87,japanese,Financial District/South Beach,$$
8NTW-bp5prQmhKEI5f4qxw,3.5,81,japanese,Hayes Valley,$$$$
Nf7y336Y0VwcWis3PO-Otg,3.5,91,italian,Russian Hill,$$
TRBP1G1l8vZkjgfqdx96Cw,4,96,italian,Nob Hill,$$
SIbQGtsdK19ZAJB1YBge-g,4.5,96,italian,Potrero Hill,$$
fRoC0-TmKoCdvIlgyeNgRw,3.5,90,chinese,Chinatown,$
Kk72llJNg0Ae85cEOmeSmA,3.5,82,american,Financial District/South Beach,$$
1vziY3pKZlmDkaGfcNncXw,4.5,94,american,Bernal Heights,$$
PiY8Ks8KWlIcAvqNdMjvBA,4,84,american,Western Addition,$$
_vezeQfs2sWv70P1BXOl8Q,4,88,thai,Outer Richmond,$$
qfdWWJCMvoTKI8u7rshm_Q,4,89,american,South of Market,$
XoSfRFF7F0K8dlquiWuuXw,4.5,98,american,Castro/Upper Market,$$
l6bZYGFHhxj5VeTeuhOGDQ,3.5,86,medi,Bernal Heights,$$
XdfyFAmoPZ7_doOxRKFCow,3.5,90,italian,Pacific Heights,$$
08zJLnD6LNHt491Yw68A7w,3.5,85,italian,Castro/Upper Market,$
Ep3VtYXc-wvSAp8SaEGa_Q,4,81,viet,Inner Richmond,$
HZThElQfFLIqGc8ZVdRh7g,3.5,100,viet,Haight Ashbury,$
dViv_h32FR56owNtH6N0fg,3.5,83,viet,Inner Richmond,$
zK9-A4cIZwOUMpGBDz25DA,4,92,viet,Castro/Upper Market,$$
w5BLpD2_aj9gyTMiStJ65Q,4,79,medi,Mission,$$
JIH_nrgDyX8yKbjTEgpLig,3.5,90,medi,South of Market,$$$
OA0z9GHU34MDxCSwqUOdRQ,4.5,90,medi,Mission,$$$
DLpHmXitZxDLdqTwydUSdA,4.5,90,latin,Financial District/South Beach,$$
6KASBgDLNL7tYGj3Z-I1JQ,4,76,indian,Tenderloin,$$
IGXlabFSIPGG85twYOSGzw,3.5,83,american,Lakeshore,$$
1DkuHn17_amndVrOrkiKpg,3.5,86,japanese,Pacific Heights,$$
KEVnqUxjgghDhO2HHmONCQ,4,98,japanese,Nob Hill,$
3FMOCpZi2sdoZefEfLDBRQ,3.5,70,chinese,Chinatown,$
s3Vi_0iue-hIRJ7O78JzRQ,4,100,american,Haight Ashbury,$$
OFLNt6Zcis68TlujtZM-Gw,3.5,90,latin,Mission,$$
SPCsV7naOwkZFQGsuArPhg,2.5,100,latin,Sunset/Parkside,$
y8mGQTwmFaSu3d7dAywOHA,4,84,american,Mission,$$
u-obmxevldBOidDYkL8J6w,3.5,75,chinese,Inner Richmond,$
b3AQeuuQw0_o-Qh7i3v28g,3.5,87,italian,North Beach,$
6s67w_r3LZXiSZG8URUq8w,3,92,italian,Mission,$$
X43AJ7rTKiAS0vuuKRNVjA,4,85,italian,Mission,$$
w6bwuiCl388Fj7FmIeOMIA,3.5,90,medi,South of Market,$$
pKP6ikrLyM5Gtua13kVoUw,4,90,medi,Inner Sunset,$$
OREar045O5KiG8P_8dePng,4.5,100,medi,North Beach,$$
X9WCWO4eikSkhuy6y2VMcA,2,88,medi,Western Addition,$
8zVnG-g4dRNQtheaTv6t1Q,3,78,chinese,Chinatown,$$
kjQneHe83CJ4ObxT2BlM3g,4.5,98,chinese,Sunset/Parkside,$
TWfQDEwVLeLGHL4dcJ7Shg,4,88,japanese,Mission,$$$
3hInKoS_u0FPJMIpbITsHw,4.5,96,american,Marina,$$
DsbnNmsNgr8TAqfcZZGKkg,4.5,77,latin,Mission,$
mYFhd8bVCpsdJFRh2tQeEw,4,86,japanese,Inner Richmond,$$
BcW0vRdM8N-rteR2FfV1jg,4.5,89,japanese,South of Market,$$
G5zryawBAp-cKJTyZDMhOg,3,94,japanese,South of Market,$
kMEkI7SlgD4Zwem2KwOfJA,3.5,94,japanese,Outer Richmond,$$
9PfzLnAi8pyK86Rv2MsvCQ,3.5,86,viet,Nob Hill,$
4-pWX0F9mi_VlN1IAxweSQ,4,87,american,North Beach,$$$
F3Dv-b99LYD2oiE4nH-neg,3.5,92,thai,Outer Richmond,$$
3EY5OUzqoUPln2IRlXvmzQ,2.5,86,japanese,Japantown,$$
CR5_3AHC-CqySDwOrynxWA,4,84,american,Marina,$$
d74oNV0yHMfZPVoYy9Ha8A,4,78,korean,Outer Richmond,$$
rOG_EqsPFX5cgXGQcRwLdQ,3.5,72,korean,Nob Hill,$
qYvkBzpJNKTyfcmAfzUKyQ,3.5,73,korean,North Beach,$$
fyeTybE7wDkieUwq4urOCA,4,85,american,Sunset/Parkside,$$
IlNBmx-iB7y_rljUhBLgHQ,4,100,american,Seacliff,undefined
chZfJOs022rr8DufI4r3Uw,4,94,italian,Mission,$$
1xvpFG2vz5zKpbCS6lwFlQ,3.5,86,chinese,Sunset/Parkside,$$
GfeaoeKtZh-57SFWgjPqnw,4,88,chinese,Hayes Valley,$$
7hi9bFJQyiMDqaW8fcSLDQ,4,94,american,Mission,$$
quQ1dJKZbciu7__7WKjE_w,4,94,american,Inner Richmond,$$
zXPPrqWjmktnrqz5pDpUIQ,4,94,american,Marina,$
_NGiJ9LfIvGV_b8yTmgHUw,3.5,96,american,Nob Hill,$
xATjlew9BWJWedJsLk7OJA,3.5,79,american,Hayes Valley,$$$
szH8rgvGD4jUV5GEJagDHQ,4,87,american,Marina,$$
0xpUthb-IYVJRwxdB2wvNA,4,80,american,Inner Sunset,$
Lr-uGQ8VxaYLEIKTLmA2qQ,4,98,american,Nob Hill,$$
hdz4Ps4o8CnCH9-svNZllg,3.5,80,chinese,Bayview Hunters Point,$
QaOd6dIYfOYPGBaQvpAtfg,4.5,94,american,Excelsior,$$
3PfAzrjJzw7XsO7hzeXFsg,3,96,american,Mission,$$
kJ75Qv1Qutko6NgcsMBblA,3.5,86,korean,West of Twin Peaks,$$
6ZNlnA733Rv0I9Mq5_yO0A,4.5,100,american,Nob Hill,$$$$
468XL3k_1QUQNYpWEV_EVg,3.5,85,american,Mission,$$
CZSKlf9kavFr6gYc_UYxVQ,3.5,75,american,Excelsior,$
dO2SzJmsckHFkk_gmasNKw,4,94,latin,South of Market,$$
7N9Bqb5bB-Iqu1ho9Us9fg,3.5,67,thai,Nob Hill,$$
1NxcXH7B-8yBp_JrkVkFTw,3,84,thai,Sunset/Parkside,$
6ZaqeFEkbArybiCf3yAOlQ,4.5,92,thai,Sunset/Parkside,$
goW9LHk_2ozTNypmq2pO8g,3,90,american,Haight Ashbury,$$
4TM717pzr-QVTQzsxk9YcQ,5,96,american,Financial District/South Beach,$
BPhrV8YSLBzuxaWTu7y9tw,3.5,93,italian,Mission Bay,$
6TL8udi-vy_5rH-wikMSoA,4.5,98,japanese,Noe Valley,$$$
YBIXea7qj0RwEN5HJDw0Yg,3.5,72,chinese,Presidio Heights,$$
RMpI0cJ4f_oSpc4YA8dhFA,3.5,75,thai,Financial District/South Beach,$$
c1wdilVyoDpZgL5sbzJHeg,3.5,86,chinese,Chinatown,$$
wR6iIeoK_mzvwA4soE77aA,4,100,japanese,Chinatown,$
0XtBuSGMhpMOMKRBjtJ4FA,4,89,american,Nob Hill,$$$
2vlDWJxhWsESJQVSaghAeA,3.5,96,american,Mission,$$
DwNUogLFZrKkVhguM5EnLw,3,85,thai,Inner Richmond,$$
TRbh7567S8LdsVKdryoi4w,3.5,90,american,Mission,$$
ovyyIesKylCuB541ZhktTg,4,96,american,Western Addition,$
fQdVnPck_6cOOxO36hweeA,4,94,american,Western Addition,$$
s2f2diwImCaaui2SDpNh-A,4,81,japanese,Inner Richmond,$$
g_KkVWuIs3QDwnjHRCLN4g,4.5,100,japanese,Castro/Upper Market,undefined
WKEFt4vsfJrIrUIpXUXhSA,3.5,93,american,Bernal Heights,$$
_TLC_6icXXK8bws9mPT5FQ,3.5,86,indian,Sunset/Parkside,$$
2oj_6uCp4DgVTJhYqEmBbA,4.5,90,american,Bayview Hunters Point,$$
ptFfsvzCDv4lf9d4i3hRZw,4,87,american,South of Market,$$
b2t7HU5ajDh-V0394bzAIA,4.5,96,american,Bernal Heights,$
F1H-YIF2s_mCev0rdQq02Q,3.5,92,chinese,Nob Hill,$$
TV6jm9XQ4TA2DWD9n2vBbw,4,100,american,Hayes Valley,$$
MXy-YMQCWpBJf92HFRhGhw,4,85,american,Financial District/South Beach,$$
cnjPZ4eI2lHTHIPlbHk9HQ,4.5,92,american,Noe Valley,$
GtKxIGU6LJu14UErdNulmQ,4,92,italian,North Beach,$$
DuR57PtCcuSHoWH4rK83lQ,4.5,90,italian,Tenderloin,undefined
Wx3x6xOLkxWxwXXFrI01zA,3.5,77,italian,Haight Ashbury,$$
TofRTCAfrXcvf7BYx0tqkQ,4.5,72,american,Bayview Hunters Point,$$
QZQGRJZ4bZCmNoXjs3z1XQ,4,93,american,Western Addition,$$$
zriqhz9jWIY0Y-PXBnLDCw,3.5,75,american,West of Twin Peaks,$$
qlA-O6c4-lp092I6kzibUA,3.5,68,chinese,Western Addition,$
2KaFcRyHcNLfv4kzEmTYJA,3.5,94,chinese,Mission,$$
rbtA1V-aRy60NdhwIFj6bw,3,92,chinese,Mission,$
Om1alyCCi7Z6GB3-XUrqnQ,4,96,chinese,Outer Richmond,$
EJT4D7B5__hwzdF6eE8Byg,5,96,chinese,Excelsior,$
iVjyGjcwqAnHvTExVpxVlw,4,83,chinese,Outer Richmond,$
AVI5nL4paSG2iDOSsvCtzw,3.5,90,american,Financial District/South Beach,$$
0_imNQKfTQXMeY7mU6ykKQ,4,96,american,Outer Richmond,undefined
85XA08cZHSjaH4Pnhn_VPA,2.5,86,american,Mission,$
wf8Es-WK3TXTwGovtLiVDQ,4,87,american,Marina,$
yiuCGfMukUqjciiFPctg5Q,4.5,100,american,North Beach,$$
UrcDUNpRmRpC5RWDSqbmww,2.5,87,american,South of Market,$$
wjg6kgQgM-K1vIWh3kx7MQ,3,94,american,Financial District/South Beach,$$
qRkaxBfGV6XRumyPduCtPQ,2.5,94,american,South of Market,$
OEBWAAJ3FmcseeP1oNwzBQ,4,84,italian,Chinatown,$$
UGKNNQ6bjL-ZttHSdZISfA,4,88,thai,Marina,$$
kwDKGepDbd2TXupL0cSvHg,4,92,thai,Presidio Heights,undefined
AoxdFkE06fQs_ZP0S0VRPw,4,96,american,Financial District/South Beach,$$
cvWuRzkFcf5KrEBiZEoYEA,4,100,american,Chinatown,$$
pocVe2xSz38GVH_ctMpq4Q,4,100,medi,Tenderloin,$
9Dqd8evoxKi0JtHI7iX0pw,3.5,94,medi,Mission,$
G3yD1-3fXYOnzmI-rOd7NA,4,87,medi,Mission,$
cwoLsXwBGMjz3LcroaJl_A,4,81,medi,Mission,$
hEXhf40Y9PdnYJzT_LEJlg,4,85,medi,Mission,$$
ufEYEDMaaoiFAxw81IlBAw,3.5,71,chinese,Outer Richmond,$$
X1hrqO0vHGb06ldktl0awA,4,92,chinese,Potrero Hill,$
1zoST8ezhNYVe948Dln3dg,3.5,96,chinese,Financial District/South Beach,$
dhJ-FFg_C5-c-ejyeUA69g,3.5,90,chinese,Inner Richmond,$
jzo4h7-wAXQfoZwYT-Rzag,4,78,american,Financial District/South Beach,$$
sn4ZKOYSdMG3mcT7lPx5xA,3,77,japanese,Japantown,$$
bNs24yP7wb3rcm6T_jexSw,4,86,latin,Mission,$$
muX0aRES6vsp5DEuJaW_uw,4,85,american,Outer Richmond,$$
U-qMmkkcD5eNDBSvyGjmOw,3,94,american,Nob Hill,$$
7xJOQAiponT69sYFwT6www,3.5,92,italian,Russian Hill,$$
zLvZUKm0eV5O27x4mzg-xw,3,90,indian,Inner Sunset,$
VN7HXxBiUKHEzyIeL8Viuw,4,82,indian,Russian Hill,$
wp0dHKfiA0GE_XWN_g1kTg,4.5,100,indian,South of Market,$$
Q_5woB2cS0ttc3uV_g3i7w,3,76,thai,Financial District/South Beach,$$
yvGq3IVdSMA_yr1cIiY21g,3.5,90,thai,Lakeshore,$
bCrPqM3TTC8lGQCLYGIpLw,4,80,japanese,South of Market,$$
ed-vUA95tGy7UHi2Nds00Q,4,98,japanese,Inner Richmond,$$
8yhmSq4jGr2K7SrT5qWScA,4,80,japanese,Outer Richmond,$
w31yredwoqFFaB7bynt8sw,3,88,japanese,South of Market,$$
L8c4IbRg9_zZSY0T7HUP8w,3,100,american,Nob Hill,$$
o0QlMj6L1p_UUcgszIR2AQ,3.5,78,american,Mission,$
bBa6-Hhe56m1RH-12IOXMw,4,90,latin,Inner Sunset,$$
KE94BuxgN6d2TcyLvDWQyQ,4,96,latin,Tenderloin,$$$
xnnGdAR6V96hfEhgIJ_P9w,4.5,100,latin,Mission,$$
#NAME?,4,96,latin,Outer Richmond,$
UXru0FThfONxJQ95oPnaBw,3.5,80,latin,Mission,$
jDka56EYw8ZdrAEqMxROCQ,3.5,82,latin,Financial District/South Beach,$$
LPlebkRnRpmbrjz9Z8sYPg,4,96,latin,Potrero Hill,$
bnKsqcOEhE2PMmUR8gNS0w,3,79,thai,Chinatown,$
BO45tCdHsoFixt8nHzJC3w,4,92,thai,Chinatown,$$
dV1zWn_xdrQIKYYuDE-mhw,4,78,thai,Bernal Heights,$
BxeBX72awRPLuzGYOinYRw,4.5,86,thai,South of Market,$$
zR_f2QngVJFu9kkRpxXvYQ,2.5,92,chinese,Chinatown,$$
pSVzNRoyaGZJ_hbm0T_tVg,3.5,81,chinese,Excelsior,$
jp4X-7QjdffRBab9XMf2Bg,4,88,chinese,Financial District/South Beach,$$
AfqpSxetSUMc63ZPCfbneg,4,96,chinese,Mission,$$
oCQxicPZU_Ne2VTz76SSAg,3.5,96,chinese,North Beach,$$
5zIbUhiM1L71YKPylYAk_g,4,76,american,South of Market,$$
ReeiGTEamR1ScmzAdH7s4A,4,90,american,Mission,$$
o4x29HYKvEUf7Regrn-J9g,4,80,medi,Pacific Heights,$$
Mavr1mEE-CCP3GHTKle7BA,3.5,84,medi,Inner Richmond,$$
mFaPASejWNHlgmnavYW9lg,2.5,98,latin,Financial District/South Beach,$
5zKrxtjKK09F_Dwgs5Kxwg,4,72,indian,Tenderloin,$
bYWDU1zI7LmIitVz8fl3RA,4,94,indian,Nob Hill,$$
MRulf4Qokv2w_bQ48s6oVA,3.5,87,american,Chinatown,$$
O-rPTVuA75e_YEthY--L8w,3.5,100,american,Bayview Hunters Point,undefined
Uh932p9MfAXppaXbFPkykA,3.5,90,american,null,$$
VxtDQfBA3ECjTUO7CG1YXQ,4,94,american,North Beach,$$
_-7VgjSfibitQ1-TBvE0Aw,3.5,83,viet,Mission,$$
29lhGyTOtiWGkLCWDJZZFg,4,92,japanese,Mission,$$
eG1Rjh12FJuvkBPCKp7O8w,4,94,thai,Haight Ashbury,$$
E6wgv3ieF_mR3AM5FhNyCw,4.5,88,thai,Mission,$
FDpfJsxkExULZt3ipT8hVg,4.5,81,chinese,Mission,$
Uh8PqobH8dQDAkvlQr4v9A,3.5,75,chinese,Chinatown,$$
r2VvA24rgH-42Bo2ZeOU9A,4.5,98,chinese,Outer Richmond,$
G1VTpIdPmHxeGMB-OQM5wQ,4,100,chinese,Financial District/South Beach,$$$
ip8uNJnwVaPYYBiV80ZLoQ,4,98,chinese,Western Addition,$$
Du3-fALBKDhn0osed2kOpg,4,88,medi,West of Twin Peaks,$$
si_o8bmymED9RWxPHYnZ1A,3,100,medi,Lakeshore,$
UF2y6BusFeZMZsGYUVcAaw,4,90,american,South of Market,$$
qVc7u4fu0HHWCUeYGxhRyg,4,82,thai,Mission,$$
lKMWPIxn5sKD3mVk-q-bAA,3,87,thai,Mission,undefined
_az0NrGR-v9P-xtKoE45CA,2.5,83,thai,Sunset/Parkside,$$
feufnVt4k_t2eJakDU1bAw,4,94,thai,Hayes Valley,$$$
RMD2w2KYa4Vm5EYZ6UCu4Q,5,94,thai,Glen Park,$
kipib8xehbTAuPJ2kqblvA,4,84,latin,Bernal Heights,$
_Biu9UkF2PRH6LOYZUVD3g,3,85,japanese,South of Market,$
KA-P3d2NcbJy5SQN-vCzPA,4,85,korean,Tenderloin,$
pvJaoH4wL-Q0Kfu8k0Sw9Q,3.5,92,thai,Tenderloin,$
BZrIT4uX_3MDQL3QPtfFPQ,3.5,84,chinese,Hayes Valley,$$
wEpiKz--Z2b1q_FSCCNiow,4,86,latin,Mission,$$$
EsSzg6uakrqzvahjn07oDg,4.5,100,latin,South of Market,$$
C3OAQ790Bquh2dFffZcWYA,3,64,american,West of Twin Peaks,$$
dN_v0Lu6xhv0yJcx-M0fpg,4,98,chinese,Financial District/South Beach,$$$
o9d2A7sA_vW3XU1V8ECv7g,3.5,89,japanese,Chinatown,$$
3jXZqvhHAtK6_f_wEckwrQ,4,92,japanese,Tenderloin,$$
pL4Yj7YlaNVbB0TzmOXKNw,3.5,81,american,Financial District/South Beach,$$
czbXSfezN_DK8Ws0vcFqhg,4,96,american,Russian Hill,$$
l3yzEGRmLgNS38iLiSMOqg,4.5,98,american,Chinatown,undefined
vjzUEj0UfT95FG__aNFXkQ,5,100,american,Mission,$
4eaK2-Q0dEXWMr5SOoV_Sg,4,96,american,Pacific Heights,$$
euOau5eM99SlXan6wHLsTQ,4,84,american,Hayes Valley,$
EMxQq22A9CO5eSylDfRtJg,3.5,100,american,Tenderloin,$$
lKj4XgtSKh20UlHBVHq4Ag,4,79,american,Excelsior,$$
I-2sRRTxnKqjozpPMhR8lQ,4,96,american,Financial District/South Beach,$
ziDJD2-M38PUEmft4kJ8nQ,4.5,96,american,Mission,$$
cegatrLOnlyeSgDpYOua2g,4,89,american,Japantown,$
9d41BD03PafffoUJS6qPdg,4,88,american,Mission,$$
6KhSJxwHTQqHiaT35TDkQQ,4,87,indian,Tenderloin,$$
49GywP7C3Yali6NjGpN2_g,5,100,indian,Pacific Heights,$$
A2Bpbf-6k_Sv63Lp42LUJA,4,96,indian,Lone Mountain/USF,$
Xdx2_n3nk9Td_aSe7E5ARQ,4,94,american,Hayes Valley,$$$
do1T-8_w5HaLHBgMYLw2Xw,4,78,american,Mission,$$$
_7PmCSs1oEGLevlonhdFRw,4,94,american,Tenderloin,$
gubKjYAZMO_bxhsd5zT3sw,3.5,98,american,Inner Sunset,$$
ClEpMlqgNNVeMjWmdoiTuQ,2.5,73,latin,North Beach,$$
R69dsC7QTTf-XwTDJawMHQ,4,98,latin,Pacific Heights,$$
WvW3YH9wFCKBSbzlHJIurA,3.5,75,japanese,Russian Hill,$$
NcRzv0ZLoFKPvhvTIQa8PQ,3.5,88,japanese,West of Twin Peaks,$$$
agq8VUqVQ_Y3dZh6-IjeIg,3.5,88,chinese,Castro/Upper Market,$$
P0vM82qgihv1QD-BIxXlNg,3,87,chinese,Financial District/South Beach,$
O8DgC3zm1fZf34a16YCjDw,4.5,88,chinese,Mission,$
WFgRFq_KxIs2fkYo1iD6Tg,4,90,thai,Tenderloin,$$
f6PVeKj4VFl9KRJg9SXwIg,4,92,thai,North Beach,$$
0a22L8UI1KEy8-VxMnfqaQ,4,94,viet,North Beach,$$
v9rG9W4lb8BhHFe8OMP2fw,4,84,american,Mission,$$
nawSZh8eFLO-XDaJsTVGQQ,4,90,american,Mission,$$
RBgAy_FqC7kjsLo6q8womQ,3.5,85,american,South of Market,$
0Rvlt2sukMzpHNAIxC_5Ug,4,88,japanese,Outer Richmond,$$
Q0i5oC2e5k0sZVCkgdR8Ig,3,86,chinese,Financial District/South Beach,$
hZwD8_XA8V8ORz7BBBS5Gg,3.5,90,chinese,Financial District/South Beach,$$
eB5HTLaY70PKUwC3btdTcw,4,90,viet,Nob Hill,$$
qBWUqeezukYJDGSnTeZ_2w,3.5,78,japanese,Financial District/South Beach,$$
Jd28dXIWRxGwXKbfrnXq3g,4.5,92,japanese,Financial District/South Beach,$
Vli49HU3oPzkN5rrWcRGDw,5,98,japanese,Bayview Hunters Point,undefined
rwiL8C8989DlHMD88bxi3A,4,75,latin,Mission,$$
0SzGuEbd_FEZ4PW04KPhxA,4.5,96,american,West of Twin Peaks,$
AY4TKscmUlARMpZj0rKj2Q,4,92,american,Mission,$$
k3vAsVaOFFQSK2_d-E0DNg,4,98,american,South of Market,$$
I2ej-vQUlKno0aFAXgzuGg,3,88,latin,Financial District/South Beach,$$
sUNE3HRPkTl-GOWEz04N-A,4.5,90,latin,Mission,$
KTmeAHhB3u51NETxuk7iQg,2,92,latin,Financial District/South Beach,$
XQLmEdXoMzOpffwoFaBtaQ,4,72,american,Castro/Upper Market,$$
zcMeVijVeFD2M4ntUrUqZQ,3.5,100,american,Nob Hill,$$
zO-BFGWIRWqMOOHyH-6Sqg,3.5,89,chinese,Outer Richmond,$$
TIb67-bkIS6tMNF2bHrQlg,3.5,96,chinese,Financial District/South Beach,$$
wcastjKjpLojuMaBH1EcFg,4,100,chinese,Russian Hill,$$
FH6GnjcOSdlcSAAA947Ygg,4,85,chinese,Mission,$$
RHWZA4u1jEV76gA1P_4LPQ,4.5,96,chinese,Tenderloin,undefined
hAekA97knx4rVv5v7_HYQw,3,90,latin,West of Twin Peaks,$
jCBTQri4FzW6aQVXLBh1_w,4,90,latin,Russian Hill,$
tnhfDv5Il8EaGSXZGiuQGg,4.5,88,latin,Financial District/South Beach,$$
_LSlZaEHK8Y0Qfovd9iPlQ,4,88,american,Tenderloin,$$
buv-wKDpSL6Iy4_PM1LyMw,4,94,japanese,West of Twin Peaks,$$
TE618FOFfp3TSOGDxKMT1A,4,82,japanese,Financial District/South Beach,$$
vvubENH1s-YoZ-sjLWtQMg,4,92,medi,Nob Hill,$$
mxwXxa1dnaOJQU4iZr42Xg,4.5,85,medi,Inner Sunset,$
yIm40DIovMDhs7fmXKrgVA,3.5,94,american,Financial District/South Beach,$$
6CPZjj1kPYpj2aWMVcslTA,4,89,chinese,Inner Richmond,$$
haFRimHPOq90EiTplF4S8A,4.5,71,chinese,Inner Richmond,$$
O-W4vnk2PKCJ9AD0KGDJ6g,3,86,chinese,Portola,$
#NAME?,4,81,chinese,Sunset/Parkside,$
9-TPmOn6AbW2fLMiugQCiA,4,98,chinese,Nob Hill,$$$$
B0H5eaQspToLmtt30CND1A,3.5,100,american,Mission,$
DKXrD0leQCtHFTeSYTaOaQ,3,85,american,Nob Hill,$$
KtXm2WllfK4NZb5-MjDBig,3,94,thai,Financial District/South Beach,$
XeH53MhhrEQHG2X-BuQEHw,4,100,thai,Russian Hill,$$
IG7CUTV6tR9pgid3k7BAMA,2.5,100,thai,Inner Richmond,$
IzRVZB6EuoizmnwAFy8siQ,4.5,96,italian,Financial District/South Beach,$$
ngn0WekzH3vzraKDcYi5GQ,4,92,latin,Marina,$
FvPRM23d7NAOdyS_OX0MpQ,4,81,italian,West of Twin Peaks,$$
LrFXS0DjiC1A6qUGbG93dw,5,77,italian,Bayview Hunters Point,$
3m-PTR1QzNi07BP1PF4cDA,4,92,italian,South of Market,undefined
yQxW5sK7n7T5JDoPBY2QCQ,4,83,italian,North Beach,$$
bZMy93b79G6FHqZU9xJcaA,3.5,86,american,Marina,$$
M2sxg6VKsJdRgRqE9V4c3A,4,98,american,Nob Hill,$$
XGHTrreDK35ciuA8R6naNQ,4,94,american,Financial District/South Beach,$$$$
ormG-hRL73C1HELmc_N72g,4.5,85,japanese,Hayes Valley,$$$
gzHz_9PUTh002MDwOU3ztg,3.5,86,japanese,Haight Ashbury,$$
TCUfp_AdAQv-g7aD6ktEEQ,3.5,96,chinese,South of Market,$$
VYd8UzwlwmX8Db5umNHNig,3.5,61,chinese,Outer Richmond,$$
DQy0uYB0kym-s3oZZRxs5Q,4,83,chinese,Sunset/Parkside,$
Gzu4KCCoSf0Jqox5km6fyA,3,63,viet,Chinatown,$
ythBjfjRTJflsLIHXfF0Rw,4,81,viet,Financial District/South Beach,$
ZIe-mxk6KWq_ht1jcQ_pAg,2.5,92,latin,South of Market,$
qGjG43GoNvogez30ISBoAg,3,81,latin,South of Market,$$
U-078YYZNVS6DmQwMCBTPg,3,90,latin,Financial District/South Beach,$$
4L55hW_30nCS2rVL0YL-2A,4,93,american,Mission,$$
1CkTVogrU7pmy4pkEFIubw,4,92,american,Mission,$$
ZdT33Fhm6M9SZRrU3qL67g,5,98,american,Mission,$$
DwiqoIQuyfyLy9r4PH45-w,3.5,78,thai,Haight Ashbury,$$
dGMu_3IPt-WcR9NSSq2XGA,4.5,96,thai,Chinatown,$
i5MlesN2FAeZjR9ECjISPA,4,91,american,Hayes Valley,$$
kGG66pu2BpqM-BgGyOYp0A,4,90,american,Oceanview/Merced/Ingleside,$
rf39v0UmaNk1SZZ9HuZ3hA,4,86,korean,Pacific Heights,$$
xv8dq_jBNfQkHeX2wJGlAg,4,92,korean,Financial District/South Beach,$$$
4HeUBskEaGZ2qlnGtBcy7A,3.5,74,viet,Chinatown,$
jKA-whTxgDCpb8DpwT1vBg,3.5,90,american,Tenderloin,$
